,date,action,ticker,name,contraticker,contraname,note
20286,2011-06-30,historical,KDP,Keurig Dr Pepper Inc,,,
20287,2011-06-30,historical,K,Kellogg Co,,,
20288,2011-06-30,historical,JWN,Nordstrom Inc,,,
20289,2011-06-30,historical,JPM,Jpmorgan Chase & Co,,,
20290,2011-06-30,historical,JOY,Joy Global Inc,,,
20291,2011-06-30,historical,JNS,Janus Capital Group Inc,,,
20292,2011-06-30,historical,JNPR,Juniper Networks Inc,,,
20293,2011-06-30,historical,JNJ,Johnson & Johnson,,,
20294,2011-06-30,historical,JEF,Jefferies Financial Group Inc,,,
20295,2011-06-30,historical,JCPNQ,J C Penney Co Inc,,,
20296,2011-06-30,historical,JCI,Johnson Controls International plc,,,
20297,2011-06-30,historical,JBL,Jabil Inc,,,
20298,2011-06-30,historical,J,Jacobs Engineering Group Inc,,,
20299,2011-06-30,historical,IVZ,Invesco Ltd,,,
20300,2011-06-30,historical,ITW,Illinois Tool Works Inc,,,
20301,2011-06-30,historical,ITT,ITT Inc,,,
20302,2011-06-30,historical,ISRG,Intuitive Surgical Inc,,,
20303,2011-06-30,historical,IRM,Iron Mountain Inc,,,
20304,2011-06-30,historical,IPG,Interpublic Group Of Companies Inc,,,
20305,2011-06-30,historical,IP,International Paper Co,,,
20306,2011-06-30,historical,INTU,Intuit Inc,,,
20307,2011-06-30,historical,INTC,Intel Corp,,,
20308,2011-06-30,historical,IGT1,International Game Technology,,,
20309,2011-06-30,historical,IFF,International Flavors & Fragrances Inc,,,
20310,2011-06-30,historical,ICE,Intercontinental Exchange Inc,,,
20311,2011-06-30,historical,IBM,International Business Machines Corp,,,
20312,2011-06-30,historical,HWM,Howmet Aerospace Inc,,,
20313,2011-06-30,historical,HUM,Humana Inc,,,
20314,2011-06-30,historical,HSY,Hershey Co,,,
20315,2011-06-30,historical,HST,Host Hotels & Resorts Inc,,,
20316,2011-06-30,historical,HSP,Hospira Inc,,,
20317,2011-06-30,historical,HSH,Hillshire Brands Co,,,
20318,2011-06-30,historical,HRL,Hormel Foods Corp,,,
20319,2011-06-30,historical,HRB,H&R Block Inc,,,
20320,2011-06-30,historical,HPQ,Hp Inc,,,
20321,2011-06-30,historical,HP,Helmerich & Payne Inc,,,
20322,2011-06-30,historical,HOT,Starwood Hotel & Resorts Worldwide Inc,,,
20323,2011-06-30,historical,HON,Honeywell International Inc,,,
20324,2011-06-30,historical,HOG,Harley-Davidson Inc,,,
20325,2011-06-30,historical,HNZ,Heinz H J Co,,,
20326,2011-06-30,historical,HIG,Hartford Financial Services Group Inc,,,
20327,2011-06-30,historical,HES,Hess Corp,,,
20328,2011-06-30,historical,HD,Home Depot Inc,,,
20329,2011-06-30,historical,HCBK,Hudson City Bancorp Inc,,,
20330,2011-06-30,historical,HBAN,Huntington Bancshares Inc,,,
20331,2011-06-30,historical,HAS,Hasbro Inc,,,
20332,2011-06-30,historical,HAR,Harman International Industries Inc,,,
20333,2011-06-30,historical,HAL,Halliburton Co,,,
20334,2011-06-30,historical,GWW,Ww Grainger Inc,,,
20335,2011-06-30,historical,GT,Goodyear Tire & Rubber Co,,,
20336,2011-06-30,historical,GS,Goldman Sachs Group Inc,,,
20337,2011-06-30,historical,GR,Goodrich Corp,,,
20338,2011-06-30,historical,GPS,Gap Inc,,,
20339,2011-06-30,historical,GPC,Genuine Parts Co,,,
20340,2011-06-30,historical,GOOGL,Alphabet Inc,,,
20341,2011-06-30,historical,GNW,Genworth Financial Inc,,,
20342,2011-06-30,historical,GME,GameStop Corp,,,
20343,2011-06-30,historical,GLW,Corning Inc,,,
20344,2011-06-30,historical,GL,Globe Life Inc,,,
20345,2011-06-30,historical,GIS,General Mills Inc,,,
20346,2011-06-30,historical,GILD,Gilead Sciences Inc,,,
20347,2011-06-30,historical,GHC,Graham Holdings Co,,,
20348,2011-06-30,historical,GE,General Electric Co,,,
20349,2011-06-30,historical,GD,General Dynamics Corp,,,
20350,2011-06-30,historical,GAS1,Nicor Inc,,,
20351,2011-06-30,historical,FTRCQ,Frontier Communications Corp,,,
20352,2011-06-30,historical,FTI1,Fmc Technologies Inc,,,
20353,2011-06-30,historical,FSLR,First Solar Inc,,,
20354,2011-06-30,historical,FRX1,Forest Laboratories Inc,,,
20355,2011-06-30,historical,FMC,Fmc Corp,,,
20356,2011-06-30,historical,FLS,Flowserve Corp,,,
20357,2011-06-30,historical,FLR,Fluor Corp,,,
20358,2011-06-30,historical,FLIR,Flir Systems Inc,,,
20359,2011-06-30,historical,FITB,Fifth Third Bancorp,,,
20360,2011-06-30,historical,FISV,Fiserv Inc,,,
20361,2011-06-30,historical,FIS,Fidelity National Information Services Inc,,,
20362,2011-06-30,historical,FHN,First Horizon Corp,,,
20363,2011-06-30,historical,FHI,Federated Hermes Inc,,,
20364,2011-06-30,historical,FFIV,F5 Networks Inc,,,
20365,2011-06-30,historical,FE,Firstenergy Corp,,,
20366,2011-06-30,historical,FDX,Fedex Corp,,,
20367,2011-06-30,historical,FDO,Family Dollar Stores Inc,,,
20368,2011-06-30,historical,FCX,Freeport-Mcmoran Inc,,,
20369,2011-06-30,historical,FAST,Fastenal Co,,,
20370,2011-06-30,historical,F,Ford Motor Co,,,
20371,2011-06-30,historical,EXPE,Expedia Group Inc,,,
20372,2011-06-30,historical,EXPD,Expeditors International Of Washington Inc,,,
20373,2011-06-30,historical,EXC,Exelon Corp,,,
20374,2011-06-30,historical,EW,Edwards Lifesciences Corp,,,
20375,2011-06-30,historical,ETR,Entergy Corp,,,
20376,2011-06-30,historical,ETN,Eaton Corp plc,,,
20377,2011-06-30,historical,ETFC,E Trade Financial Corp,,,
20378,2011-06-30,historical,ESRX,Express Scripts Holding Co,,,
20379,2011-06-30,historical,ES,Eversource Energy,,,
20380,2011-06-30,historical,EQT,EQT Corp,,,
20381,2011-06-30,historical,EQR,Equity Residential,,,
20382,2011-06-30,historical,EP,El Paso Corp,,,
20383,2011-06-30,historical,EOG,Eog Resources Inc,,,
20384,2011-06-30,historical,EMR,Emerson Electric Co,,,
20385,2011-06-30,historical,EMN,Eastman Chemical Co,,,
20386,2011-06-30,historical,EMC,Emc Corp,,,
20387,2011-06-30,historical,EL,Estee Lauder Companies Inc,,,
20388,2011-06-30,historical,EIX,Edison International,,,
20389,2011-06-30,historical,EFX,Equifax Inc,,,
20390,2011-06-30,historical,ED,Consolidated Edison Inc,,,
20391,2011-06-30,historical,ECL,Ecolab Inc,,,
20392,2011-06-30,historical,EBAY,Ebay Inc,,,
20393,2011-06-30,historical,EA,Electronic Arts Inc,,,
20394,2011-06-30,historical,DVN,Devon Energy Corp,,,
20395,2011-06-30,historical,DVA,Davita Inc,,,
20396,2011-06-30,historical,DUK,Duke Energy CORP,,,
20397,2011-06-30,historical,DTV1,Directv,,,
20398,2011-06-30,historical,DTE,Dte Energy Co,,,
20399,2011-06-30,historical,DRI,Darden Restaurants Inc,,,
20400,2011-06-30,historical,DOV,DOVER Corp,,,
20401,2011-06-30,historical,DOFSQ,Diamond Offshore Drilling Inc,,,
20402,2011-06-30,historical,DNRCQ,Denbury Resources Inc,,,
20403,2011-06-30,historical,DNB3,Dun & Bradstreet Corp,,,
20404,2011-06-30,historical,DISCA,Discovery Inc,,,
20405,2011-06-30,historical,DIS,Walt Disney Co,,,
20406,2011-06-30,historical,DHR,Danaher Corp,,,
20407,2011-06-30,historical,DHI,Horton D R Inc,,,
20408,2011-06-30,historical,DGX,Quest Diagnostics Inc,,,
20409,2011-06-30,historical,DFS,Discover Financial Services,,,
20410,2011-06-30,historical,DFODQ,Dean Foods Co,,,
20411,2011-06-30,historical,DELL1,Dell Inc,,,
20412,2011-06-30,historical,DE,Deere & Co,,,
20413,2011-06-30,historical,DD1,Dupont E I De Nemours & Co,,,
20414,2011-06-30,historical,DD,DuPont de Nemours Inc,,,
20415,2011-06-30,historical,D,Dominion Energy Inc,,,
20416,2011-06-30,historical,CVX,Chevron Corp,,,
20417,2011-06-30,historical,CVS,CVS HEALTH Corp,,,
20418,2011-06-30,historical,CVH,Coventry Health Care Inc,,,
20419,2011-06-30,historical,CVC,Cablevision Systems Corp,,,
20420,2011-06-30,historical,CTXS,Citrix Systems Inc,,,
20421,2011-06-30,historical,CTSH,Cognizant Technology Solutions Corp,,,
20422,2011-06-30,historical,CTAS,Cintas Corp,,,
20423,2011-06-30,historical,CSX,Csx Corp,,,
20424,2011-06-30,historical,CSCO,Cisco Systems Inc,,,
20425,2011-06-30,historical,CSC,Computer Sciences Corp,,,
20426,2011-06-30,historical,CRM,Salesforcecom Inc,,,
20427,2011-06-30,historical,CPWR,Compuware Corp,,,
20428,2011-06-30,historical,CPB,Campbell Soup Co,,,
20429,2011-06-30,historical,COV,Covidien plc,,,
20430,2011-06-30,historical,COST,Costco Wholesale Corp,,,
20431,2011-06-30,historical,COP,Conocophillips,,,
20432,2011-06-30,historical,COL,Rockwell Collins Inc,,,
20433,2011-06-30,historical,COG,Cabot Oil & Gas Corp,,,
20434,2011-06-30,historical,COF,Capital One Financial Corp,,,
20435,2011-06-30,historical,CNX,CNX Resources Corp,,,
20436,2011-06-30,historical,CNP,Centerpoint Energy Inc,,,
20437,2011-06-30,historical,CMS,Cms Energy Corp,,,
20438,2011-06-30,historical,CMI,Cummins Inc,,,
20439,2011-06-30,historical,CMG,Chipotle Mexican Grill Inc,,,
20440,2011-06-30,historical,CME,Cme Group Inc,,,
20441,2011-06-30,historical,CMCSA,Comcast Corp,,,
20442,2011-06-30,historical,CMA,Comerica Inc,,,
20443,2011-06-30,historical,CLX,Clorox Co,,,
20444,2011-06-30,historical,CLF,Cleveland-Cliffs Inc,,,
20445,2011-06-30,historical,CL,Colgate Palmolive Co,,,
20446,2011-06-30,historical,CINF,Cincinnati Financial Corp,,,
20447,2011-06-30,historical,CI,Cigna Corp,,,
20448,2011-06-30,historical,CHRW,C H Robinson Worldwide Inc,,,
20449,2011-06-30,historical,CHKAQ,Chesapeake Energy Corp,,,
20450,2011-06-30,historical,CFN,CAREFUSION Corp,,,
20451,2011-06-30,historical,CF,CF Industries Holdings Inc,,,
20452,2011-06-30,historical,CERN,CERNER Corp,,,
20453,2011-06-30,historical,CEPH,Cephalon Inc,,,
20454,2011-06-30,historical,CELG,Celgene Corp,,,
20455,2011-06-30,historical,CEG,Constellation Energy Group Inc,,,
20456,2011-06-30,historical,CCL,Carnival Corp,,,
20457,2011-06-30,historical,CCE1,Coca-Cola Enterprises Inc,,,
20458,2011-06-30,historical,CBRE,Cbre Group Inc,,,
20459,2011-06-30,historical,CB1,Chubb Corp,,,
20460,2011-06-30,historical,CB,Chubb Ltd,,,
20461,2011-06-30,historical,CAT,Caterpillar Inc,,,
20462,2011-06-30,historical,CAM,Cameron International Corp,,,
20463,2011-06-30,historical,CAH,Cardinal Health Inc,,,
20464,2011-06-30,historical,CAG,Conagra Brands Inc,,,
20465,2011-06-30,historical,CA,Ca Inc,,,
20466,2011-06-30,historical,C,Citigroup Inc,,,
20467,2011-06-30,historical,BXP,Boston Properties Inc,,,
20468,2011-06-30,historical,BTUUQ,Peabody Energy Corp,,,
20469,2011-06-30,historical,BSX,Boston Scientific Corp,,,
20470,2011-06-30,historical,BRK.B,Berkshire Hathaway Inc,,,
20471,2011-06-30,historical,BRCM,Broadcom Corp,,,
20472,2011-06-30,historical,BMY,Bristol Myers Squibb Co,,,
20473,2011-06-30,historical,BMS,Bemis Co Inc,,,
20474,2011-06-30,historical,BMC,Bmc Software Inc,,,
20475,2011-06-30,historical,BLL,BALL Corp,,,
20476,2011-06-30,historical,BLK,BlackRock Inc,,,
20477,2011-06-30,historical,BKNG,Booking Holdings Inc,,,
20478,2011-06-30,historical,BK,Bank of New York Mellon Corp,,,
20479,2011-06-30,historical,BIIB,Biogen Inc,,,
20480,2011-06-30,historical,BIG,Big Lots Inc,,,
20481,2011-06-30,historical,BHI,Baker Hughes Inc,,,
20482,2011-06-30,historical,BF.B,Brown Forman Corp,,,
20483,2011-06-30,historical,BEN,Franklin Resources Inc,,,
20484,2011-06-30,historical,BEAM2,Beam Inc,,,
20485,2011-06-30,historical,BDX,Becton Dickinson & Co,,,
20486,2011-06-30,historical,BCR,Bard C R Inc,,,
20487,2011-06-30,historical,BBY,Best Buy Co Inc,,,
20488,2011-06-30,historical,BBBY,Bed Bath & Beyond Inc,,,
20489,2011-06-30,historical,BAX,Baxter International Inc,,,
20490,2011-06-30,historical,BAC,Bank Of America Corp,,,
20491,2011-06-30,historical,BA,Boeing Co,,,
20492,2011-06-30,historical,AZO,Autozone Inc,,,
20493,2011-06-30,historical,AXP,American Express Co,,,
20494,2011-06-30,historical,AVY,Avery Dennison Corp,,,
20495,2011-06-30,historical,AVP,Avon Products Inc,,,
20496,2011-06-30,historical,AVB,Avalonbay Communities Inc,,,
20497,2011-06-30,historical,ATI,Allegheny Technologies Inc,,,
20498,2011-06-30,historical,ATGE,Adtalem Global Education Inc,,,
20499,2011-06-30,historical,ARG,Airgas Inc,,,
20500,2011-06-30,historical,APOL,Apollo Education Group Inc,,,
20501,2011-06-30,historical,APH,Amphenol Corp,,,
20502,2011-06-30,historical,APD,Air Products & Chemicals Inc,,,
20503,2011-06-30,historical,APC,Anadarko Petroleum Corp,,,
20504,2011-06-30,historical,APA,Apache Corp,,,
20505,2011-06-30,historical,AON,Aon plc,,,
20506,2011-06-30,historical,ANTM,Anthem Inc,,,
20507,2011-06-30,historical,ANRZQ,Alpha Natural Resources Inc,,,
20508,2011-06-30,historical,ANF,Abercrombie & Fitch Co,,,
20509,2011-06-30,historical,ANDV,Andeavor,,,
20510,2011-06-30,historical,AN,Autonation Inc,,,
20511,2011-06-30,historical,AMZN,Amazon Com Inc,,,
20512,2011-06-30,historical,AMT,American Tower Corp,,,
20513,2011-06-30,historical,AMP,Ameriprise Financial Inc,,,
20514,2011-06-30,historical,AMGN,Amgen Inc,,,
20515,2011-06-30,historical,AMD,Advanced Micro Devices Inc,,,
20516,2011-06-30,historical,AMAT,Applied Materials Inc,,,
20517,2011-06-30,historical,ALTR1,Altera Corp,,,
20518,2011-06-30,historical,ALL,Allstate Corp,,,
20519,2011-06-30,historical,AKS,Ak Steel Holding Corp,,,
20520,2011-06-30,historical,AKAM,Akamai Technologies Inc,,,
20521,2011-06-30,historical,AIZ,Assurant Inc,,,
20522,2011-06-30,historical,AIV,Apartment Investment & Management Co,,,
20523,2011-06-30,historical,AIG,American International Group Inc,,,
20524,2011-06-30,historical,AGN1,Allergan Inc,,,
20525,2011-06-30,historical,AGN,Allergan plc,,,
20526,2011-06-30,historical,AFL,Aflac Inc,,,
20527,2011-06-30,historical,AET,Aetna Inc,,,
20528,2011-06-30,historical,AES,Aes Corp,,,
20529,2011-06-30,historical,AEP,American Electric Power Co Inc,,,
20530,2011-06-30,historical,AEE,Ameren Corp,,,
20531,2011-06-30,historical,ADSK,Autodesk Inc,,,
20532,2011-06-30,historical,ADP,Automatic Data Processing Inc,,,
20533,2011-06-30,historical,ADM,Archer-Daniels-Midland Co,,,
20534,2011-06-30,historical,ADI,Analog Devices Inc,,,
20535,2011-06-30,historical,ADBE,Adobe Inc,,,
20536,2011-06-30,historical,ABT,Abbott Laboratories,,,
20537,2011-06-30,historical,ABC,Amerisourcebergen Corp,,,
20538,2011-06-30,historical,AAPL,Apple Inc,,,
20539,2011-06-30,historical,A,Agilent Technologies Inc,,,
20540,2011-06-02,removed,MEE,Massey Energy Co,ANRZQ,Alpha Natural Resources Inc,
20541,2011-06-02,added,ANRZQ,Alpha Natural Resources Inc,MEE,Massey Energy Co,
20542,2011-04-28,removed,NOVL,Novell Inc,CMG,Chipotle Mexican Grill Inc,
20543,2011-04-28,added,CMG,Chipotle Mexican Grill Inc,NOVL,Novell Inc,
20544,2011-04-01,removed,GENZ,Genzyme Corp,BLK,BlackRock Inc,
20545,2011-04-01,added,BLK,BlackRock Inc,GENZ,Genzyme Corp,
20546,2011-03-31,historical,ZION,Zions Bancorporation National Association,,,
20547,2011-03-31,historical,ZBH,Zimmer Biomet Holdings Inc,,,
20548,2011-03-31,historical,YUM,Yum Brands Inc,,,
20549,2011-03-31,historical,YHOO,Yahoo Inc,,,
20550,2011-03-31,historical,XRX,Xerox Holdings Corp,,,
20551,2011-03-31,historical,XRAY,DENTSPLY SIRONA Inc,,,
20552,2011-03-31,historical,XOM,Exxon Mobil Corp,,,
20553,2011-03-31,historical,XLNX,Xilinx Inc,,,
20554,2011-03-31,historical,XL1,Xl Group Ltd,,,
20555,2011-03-31,historical,XEL,Xcel Energy Inc,,,
20556,2011-03-31,historical,X,United States Steel Corp,,,
20557,2011-03-31,historical,WYNN,Wynn Resorts Ltd,,,
20558,2011-03-31,historical,WYND,Wyndham Destinations Inc,,,
20559,2011-03-31,historical,WY,Weyerhaeuser Co,,,
20560,2011-03-31,historical,WU,Western Union CO,,,
20561,2011-03-31,historical,WMT,Walmart Inc,,,
20562,2011-03-31,historical,WMB,Williams Companies Inc,,,
20563,2011-03-31,historical,WM,Waste Management Inc,,,
20564,2011-03-31,historical,WINMQ,Windstream Holdings Inc,,,
20565,2011-03-31,historical,WHR,Whirlpool Corp,,,
20566,2011-03-31,historical,WFM,Whole Foods Market Inc,,,
20567,2011-03-31,historical,WFC,Wells Fargo & Company,,,
20568,2011-03-31,historical,WELL,Welltower Inc,,,
20569,2011-03-31,historical,WEC,Wec Energy Group Inc,,,
20570,2011-03-31,historical,WDC,Western Digital Corp,,,
20571,2011-03-31,historical,WBA,Walgreens Boots Alliance Inc,,,
20572,2011-03-31,historical,WAT,Waters Corp,,,
20573,2011-03-31,historical,VZ,Verizon Communications Inc,,,
20574,2011-03-31,historical,VTRS,Viatris Inc,,,
20575,2011-03-31,historical,VTR,Ventas Inc,,,
20576,2011-03-31,historical,VRSN,Verisign Inc,,,
20577,2011-03-31,historical,VNO,Vornado Realty Trust,,,
20578,2011-03-31,historical,VMC,Vulcan Materials CO,,,
20579,2011-03-31,historical,VLO,Valero Energy Corp,,,
20580,2011-03-31,historical,VIAV,Viavi Solutions Inc,,,
20581,2011-03-31,historical,VIAC,ViacomCBS Inc,,,
20582,2011-03-31,historical,VIAB,Viacom Inc,,,
20583,2011-03-31,historical,VFC,V F Corp,,,
20584,2011-03-31,historical,VAR,Varian Medical Systems Inc,,,
20585,2011-03-31,historical,V,Visa Inc,,,
20586,2011-03-31,historical,USB,Us Bancorp,,,
20587,2011-03-31,historical,URBN,Urban Outfitters Inc,,,
20588,2011-03-31,historical,UPS,United Parcel Service Inc,,,
20589,2011-03-31,historical,UNP,Union Pacific Corp,,,
20590,2011-03-31,historical,UNM,Unum Group,,,
20591,2011-03-31,historical,UNH,Unitedhealth Group Inc,,,
20592,2011-03-31,historical,TYC,TYCO INTERNATIONAL plc,,,
20593,2011-03-31,historical,TXT,Textron Inc,,,
20594,2011-03-31,historical,TXN,Texas Instruments Inc,,,
20595,2011-03-31,historical,TWX,Time Warner Inc,,,
20596,2011-03-31,historical,TWC,Time Warner Cable Inc,,,
20597,2011-03-31,historical,TT,Trane Technologies plc,,,
20598,2011-03-31,historical,TSS,Total System Services Inc,,,
20599,2011-03-31,historical,TSN,Tyson Foods Inc,,,
20600,2011-03-31,historical,TRV,Travelers Companies Inc,,,
20601,2011-03-31,historical,TROW,Price T Rowe Group Inc,,,
20602,2011-03-31,historical,TPR,Tapestry Inc,,,
20603,2011-03-31,historical,TMUS,T-Mobile US Inc,,,
20604,2011-03-31,historical,TMO,Thermo Fisher Scientific Inc,,,
20605,2011-03-31,historical,TLAB,Tellabs Inc,,,
20606,2011-03-31,historical,TJX,Tjx Companies Inc,,,
20607,2011-03-31,historical,TIF,Tiffany & Co,,,
20608,2011-03-31,historical,TIE,Titanium Metals Corp,,,
20609,2011-03-31,historical,THC,Tenet Healthcare Corp,,,
20610,2011-03-31,historical,TGT,Target Corp,,,
20611,2011-03-31,historical,TGNA,Tegna Inc,,,
20612,2011-03-31,historical,TFCF,Twenty-First Century Fox Inc,,,
20613,2011-03-31,historical,TFC,Truist Financial Corp,,,
20614,2011-03-31,historical,TER,Teradyne Inc,,,
20615,2011-03-31,historical,TEG,Integrys Holding Inc,,,
20616,2011-03-31,historical,TE,Teco Energy Inc,,,
20617,2011-03-31,historical,TDC,Teradata Corp,,,
20618,2011-03-31,historical,TAP,Molson Coors Beverage Co,,,
20619,2011-03-31,historical,T,At&T Inc,,,
20620,2011-03-31,historical,SYY,Sysco Corp,,,
20621,2011-03-31,historical,SYK,Stryker Corp,,,
20622,2011-03-31,historical,SWY,Safeway Inc,,,
20623,2011-03-31,historical,SWN,Southwestern Energy Co,,,
20624,2011-03-31,historical,SWK,Stanley Black & Decker Inc,,,
20625,2011-03-31,historical,SVU,Supervalu Inc,,,
20626,2011-03-31,historical,SUNE,Sunedison Inc,,,
20627,2011-03-31,historical,SUN1,Sunoco Inc,,,
20628,2011-03-31,historical,STZ,Constellation Brands Inc,,,
20629,2011-03-31,historical,STT,State Street Corp,,,
20630,2011-03-31,historical,STJ,St Jude Medical Inc,,,
20631,2011-03-31,historical,STI,Suntrust Banks Inc,,,
20632,2011-03-31,historical,SRE,Sempra Energy,,,
20633,2011-03-31,historical,SRCL,Stericycle Inc,,,
20634,2011-03-31,historical,SPLS,Staples Inc,,,
20635,2011-03-31,historical,SPGI,S&P Global Inc,,,
20636,2011-03-31,historical,SPG,Simon Property Group Inc,,,
20637,2011-03-31,historical,SO,Southern Co,,,
20638,2011-03-31,historical,SNI,Scripps Networks Interactive Inc,,,
20639,2011-03-31,historical,SNDK,Sandisk Corp,,,
20640,2011-03-31,historical,SNA,Snap-on Inc,,,
20641,2011-03-31,historical,SLM,SLM Corp,,,
20642,2011-03-31,historical,SLB,Schlumberger Limited,,,
20643,2011-03-31,historical,SJM,J M SMUCKER Co,,,
20644,2011-03-31,historical,SIAL,Sigma Aldrich Corp,,,
20645,2011-03-31,historical,SHW,Sherwin Williams Co,,,
20646,2011-03-31,historical,SHLDQ,Sears Holdings Corp,,,
20647,2011-03-31,historical,SEE,Sealed Air Corp,,,
20648,2011-03-31,historical,SE1,Spectra Energy Corp,,,
20649,2011-03-31,historical,SCHW,Schwab Charles Corp,,,
20650,2011-03-31,historical,SCG,Scana Corp,,,
20651,2011-03-31,historical,SBUX,Starbucks Corp,,,
20652,2011-03-31,historical,S,SPRINT Corp,,,
20653,2011-03-31,historical,RTX,Raytheon Technologies Corp,,,
20654,2011-03-31,historical,RTN,Raytheon Co,,,
20655,2011-03-31,historical,RSHCQ,Radioshack Corp,,,
20656,2011-03-31,historical,RSG,Republic Services Inc,,,
20657,2011-03-31,historical,RRD,RR Donnelley & Sons Co,,,
20658,2011-03-31,historical,RRC,Range Resources Corp,,,
20659,2011-03-31,historical,ROST,Ross Stores Inc,,,
20660,2011-03-31,historical,ROP,Roper Technologies Inc,,,
20661,2011-03-31,historical,ROK,Rockwell Automation Inc,,,
20662,2011-03-31,historical,RL,Ralph Lauren Corp,,,
20663,2011-03-31,historical,RHT,Red Hat Inc,,,
20664,2011-03-31,historical,RHI,Robert Half International Inc,,,
20665,2011-03-31,historical,RF,Regions Financial Corp,,,
20666,2011-03-31,historical,RDC,Rowan Companies Plc,,,
20667,2011-03-31,historical,RAI,Reynolds American Inc,,,
20668,2011-03-31,historical,R,Ryder System Inc,,,
20669,2011-03-31,historical,QEP,Qep Resources Inc,,,
20670,2011-03-31,historical,QCOM,Qualcomm Inc,,,
20671,2011-03-31,removed,Q1,Qwest Communications International Inc,EW,Edwards Lifesciences Corp,
20672,2011-03-31,historical,PXD,Pioneer Natural Resources Co,,,
20673,2011-03-31,historical,PX,Praxair Inc,,,
20674,2011-03-31,historical,PWR,Quanta Services Inc,,,
20675,2011-03-31,historical,PSA,Public Storage,,,
20676,2011-03-31,historical,PRU,Prudential Financial Inc,,,
20677,2011-03-31,historical,PPL,PPL Corp,,,
20678,2011-03-31,historical,PPG,Ppg Industries Inc,,,
20679,2011-03-31,historical,POM,Pepco Holdings Inc,,,
20680,2011-03-31,historical,PNW,Pinnacle West Capital Corp,,,
20681,2011-03-31,historical,PNC,Pnc Financial Services Group Inc,,,
20682,2011-03-31,historical,PM,Philip Morris International Inc,,,
20683,2011-03-31,historical,PLL1,Pall Corp,,,
20684,2011-03-31,historical,PLD,Prologis Inc,,,
20685,2011-03-31,historical,PKI,Perkinelmer Inc,,,
20686,2011-03-31,historical,PHM,Pultegroup Inc,,,
20687,2011-03-31,historical,PH,Parker Hannifin Corp,,,
20688,2011-03-31,historical,PGR,Progressive Corp,,,
20689,2011-03-31,historical,PGN1,Progress Energy Inc,,,
20690,2011-03-31,historical,PG,PROCTER & GAMBLE Co,,,
20691,2011-03-31,historical,PFG,Principal Financial Group Inc,,,
20692,2011-03-31,historical,PFE,Pfizer Inc,,,
20693,2011-03-31,historical,PEP,Pepsico Inc,,,
20694,2011-03-31,historical,PEG,Public Service Enterprise Group Inc,,,
20695,2011-03-31,historical,PEAK,Healthpeak Properties Inc,,,
20696,2011-03-31,historical,PDCO,Patterson Companies Inc,,,
20697,2011-03-31,historical,PCP,Precision Castparts Corp,,,
20698,2011-03-31,historical,PCL,Plum Creek Timber Co Inc,,,
20699,2011-03-31,historical,PCG,PG&E Corp,,,
20700,2011-03-31,historical,PCAR,Paccar Inc,,,
20701,2011-03-31,historical,PBI,Pitney Bowes Inc,,,
20702,2011-03-31,historical,PBCT,People's United Financial Inc,,,
20703,2011-03-31,historical,PAYX,Paychex Inc,,,
20704,2011-03-31,historical,OXY,Occidental Petroleum Corp,,,
20705,2011-03-31,historical,ORLY,O Reilly Automotive Inc,,,
20706,2011-03-31,historical,ORCL,Oracle Corp,,,
20707,2011-03-31,historical,OMC,Omnicom Group Inc,,,
20708,2011-03-31,historical,OKE,Oneok Inc,,,
20709,2011-03-31,historical,OI,O-I Glass Inc,,,
20710,2011-03-31,historical,NYX,NYSE Euronext,,,
20711,2011-03-31,historical,NWL,Newell Brands Inc,,,
20712,2011-03-31,historical,NVLS1,Novellus Systems Inc,,,
20713,2011-03-31,historical,NVDA,Nvidia Corp,,,
20714,2011-03-31,historical,NUE,Nucor Corp,,,
20715,2011-03-31,historical,NTRS,Northern Trust Corp,,,
20716,2011-03-31,historical,NTAP,NetApp Inc,,,
20717,2011-03-31,historical,NSM1,National Semiconductor Corp,,,
20718,2011-03-31,historical,NSC,Norfolk Southern Corp,,,
20719,2011-03-31,historical,NRG,Nrg Energy Inc,,,
20720,2011-03-31,historical,NOVL,Novell Inc,,,
20721,2011-03-31,historical,NOV,National Oilwell Varco Inc,,,
20722,2011-03-31,historical,NOC,Northrop Grumman Corp,,,
20723,2011-03-31,historical,NLOK,NortonLifeLock Inc,,,
20724,2011-03-31,historical,NKE,NIKE Inc,,,
20725,2011-03-31,historical,NI,Nisource Inc,,,
20726,2011-03-31,historical,NFX,Newfield Exploration Co,,,
20727,2011-03-31,historical,NFLX,Netflix Inc,,,
20728,2011-03-31,historical,NEM,NEWMONT Corp,,,
20729,2011-03-31,historical,NEE,Nextera Energy Inc,,,
20730,2011-03-31,historical,NEBLQ,Noble Corp,,,
20731,2011-03-31,historical,NDAQ,Nasdaq Inc,,,
20732,2011-03-31,historical,NBR,Nabors Industries Ltd,,,
20733,2011-03-31,historical,NBL,Noble Energy Inc,,,
20734,2011-03-31,historical,MWW,Monster Worldwide Inc,,,
20735,2011-03-31,historical,MWV,MEADWESTVACO Corp,,,
20736,2011-03-31,historical,MUR,Murphy Oil Corp,,,
20737,2011-03-31,historical,MU,Micron Technology Inc,,,
20738,2011-03-31,historical,MTB,M&T Bank Corp,,,
20739,2011-03-31,historical,MSI,Motorola Solutions Inc,,,
20740,2011-03-31,historical,MSFT,Microsoft Corp,,,
20741,2011-03-31,historical,MS,Morgan Stanley,,,
